"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-14",,,,,"33","18","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-15",,,,,"35","11","19"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-16",,,,,"33","4","14"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-17",,,,,"42","14","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-18",,,,,"41","25","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-19",,,,,"35","26","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-20",,,,,"32","26","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-21",,,,,"36","15","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-22",,,,,"37","8","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-23",,,,,"40","15","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-24",,,,,"40","29","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-25",,,,,"39","25","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-26",,,,,"29","11","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-27",,,,,"33","23","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-28",,,,,"40","8","18"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-29",,,,,"46","18","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-30",,,,,"46","20","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-03-31",,,,,"52","23","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-01",,,,,"52","28","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-02",,,,,"44","21","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-03",,,,,"51","20","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-04",,,,,"56","26","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-05",,,,,"59","32","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-06",,,,,"56","38","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-07",,,,,"45","23","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-08",,,,,"48","21","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-09",,,,,"52","23","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-10",,,,,"53","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-11",,,,,"40","23","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-12",,,,,"40","23","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-13",,,,,"48","24","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-14",,,,,"56","26","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-15",,,,,"56","26","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-16",,,,,"45","19","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-17",,,,,"42","18","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-18",,,,,"49","22","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-19",,,,,"53","28","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-20",,,,,"57","32","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-21",,,,,"47","33","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-22",,,,,"52","25","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-23",,,,,"54","25","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-24",,,,,"56","37","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-25",,,,,"48","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-26",,,,,"39","28","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-27",,,,,"52","23","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-28",,,,,"53","24","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-29",,,,,"61","28","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-04-30",,,,,"59","24","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-01",,,,,"64","24","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-02",,,,,"41","31","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-04",,,,,"51","26","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-05",,,,,"61","30","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-06",,,,,"65","36","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-07",,,,,"61","30","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-08",,,,,"68","38","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-09",,,,,"53","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-10",,,,,"45","25","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-11",,,,,"44","24","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-12",,,,,"31","50","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-13",,,,,"59","38","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-14",,,,,"46","33","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-15",,,,,"57","28","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-16",,,,,"67","32","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-17",,,,,"22","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-18",,,,,"39","28","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-19",,,,,"40","24","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-20",,,,,"51","29","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-21",,,,,"54","32","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-22",,,,,"60","32","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-23",,,,,"68","34","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-24",,,,,"70","32","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-25",,,,,"71","34","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-26",,,,,"67","26","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-27",,,,,"61","28","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-28",,,,,"60","30","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-29",,,,,"63","28","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-30",,,,,"61","38","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-05-31",,,,,"47","27","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-01",,,,,"60","35","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-02",,,,,"70","33","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-03",,,,,"74","34","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-04",,,,,"72","34","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-05",,,,,"70","29","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-06",,,,,"66","28","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-07",,,,,"69","30","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-08",,,,,"72","38","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-09",,,,,"75","38","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-10",,,,,"77","38","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-11",,,,,"81","39","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-12",,,,,"81","40","66"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-13",,,,,"76","52","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-14",,,,,"72","29","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-15",,,,,"71","30","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-16",,,,,"72","37","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-17",,,,,"70","33","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-18",,,,,"74","37","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-19",,,,,"71","46","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-20",,,,,"59","26","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-21",,,,,"64","31","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-22",,,,,"65","25","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-23",,,,,"67","27","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-24",,,,,"64","27","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-25",,,,,"62","27","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-26",,,,,"63","26","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-27",,,,,"64","37","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-28",,,,,"51","43","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-29",,,,,"55","39","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-06-30",,,,,"61","31","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-01",,,,,"72","37","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-02",,,,,"79","41","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-03",,,,,"84","43","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-04",,,,,"87","45","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-05",,,,,"88","43","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-06",,,,,"86","39","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-07",,,,,"83","38","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-08",,,,,"84","41","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-09",,,,,"79","40","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-10",,,,,"76","33","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-11",,,,,"79","41","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-13",,,,,"83","42","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-14",,,,,"79","40","62"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-15",,,,,"76","45","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-16",,,,,"76","46","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-17",,,,,"75","41","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-18",,,,,"76","39","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-19",,,,,"80","44","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-20",,,,,"72","39","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-21",,,,,"73","37","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-22",,,,,"76","44","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-23",,,,,"77","39","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-24",,,,,"79","39","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-25",,,,,"79","33","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-26",,,,,"80","37","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-27",,,,,"84","47","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-28",,,,,"81","43","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-29",,,,,"83","44","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-30",,,,,"86","38","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-07-31",,,,,"87","45","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-01",,,,,"82","44","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-02",,,,,"79","42","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-03",,,,,"80","39","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-04",,,,,"78","41","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-05",,,,,"75","41","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-06",,,,,"76","38","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-07",,,,,"74","44","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-08",,,,,"73","36","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-09",,,,,"81","36","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-10",,,,,"80","40","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-11",,,,,"82","34","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-12",,,,,"82","42","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-13",,,,,"80","52","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-14",,,,,"75","49","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-15",,,,,"74","54","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-16",,,,,"70","39","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-17",,,,,"77","45","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-18",,,,,"80","42","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-19",,,,,"82","39","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-20",,,,,"80","39","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-21",,,,,"79","40","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-22",,,,,"82","38","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-23",,,,,"83","35","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-24",,,,,"85","42","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-25",,,,,"83","48","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-26",,,,,"79","43","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-27",,,,,"76","42","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-28",,,,,"62","26","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-29",,,,,"72","32","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-30",,,,,"78","34","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-08-31",,,,,"81","33","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-01",,,,,"80","32","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-02",,,,,"82","36","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-03",,,,,"81","43","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-04",,,,,"79","36","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-05",,,,,"77","37","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-06",,,,,"80","39","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-07",,,,,"75","42","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-08",,,,,"74","40","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-09",,,,,"71","34","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-10",,,,,"65","38","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-11",,,,,"62","32","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-12",,,,,"67","29","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-13",,,,,"70","31","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-14",,,,,"75","32","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-15",,,,,"75","31","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-16",,,,,"75","30","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-17",,,,,"80","30","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-18",,,,,"80","30","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-19",,,,,"82","34","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-20",,,,,"83","37","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-21",,,,,"82","31","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-22",,,,,"76","28","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-23",,,,,"80","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-24",,,,,"76","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-25",,,,,"78","33","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-26",,,,,"78","33","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-27",,,,,"77","33","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-28",,,,,"73","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-29",,,,,"72","34","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-09-30",,,,,"73","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-01",,,,,"75","34","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-02",,,,,"77","34","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-03",,,,,"79","32","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-04",,,,,"78","30","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-05",,,,,"80","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-06",,,,,"77","30","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-07",,,,,"78","35","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-08",,,,,"73","26","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-09",,,,,"71","28","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-10",,,,,"74","31","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-11",,,,,"76","31","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-12",,,,,"74","32","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-13",,,,,"74","31","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-14",,,,,"77","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-15",,,,,"76","28","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-16",,,,,"77","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-17",,,,,"72","27","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-18",,,,,"74","27","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-19",,,,,"75","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-20",,,,,"69","30","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-21",,,,,"63","24","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-22",,,,,"70","24","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-23",,,,,"58","38","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-24",,,,,"49","22","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-25",,,,,"48","33","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-26",,,,,"42","36","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-27",,,,,"41","23","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-28",,,,,"36","14","20"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-29",,,,,"43","20","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-30",,,,,"42","21","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-10-31",,,,,"44","17","20"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-01",,,,,"54","20","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-02",,,,,"58","23","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-03",,,,,"59","26","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-04",,,,,"63","25","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-05",,,,,"66","28","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-06",,,,,"65","27","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-07",,,,,"66","26","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-08",,,,,"63","29","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-09",,,,,"61","36","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-10",,,,,"55","27","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-11",,,,,"55","24","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-12",,,,,"59","23","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-13",,,,,"62","22","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-14",,,,,"53","24","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-15",,,,,"36","26","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-16",,,,,"39","14","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-17",,,,,"53","15","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-18",,,,,"36","18","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-19",,,,,"39","10","13"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-20",,,,,"45","13","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-21",,,,,"44","33","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-22",,,,,"49","17","18"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-23",,,,,"46","19","20"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-24",,,,,"52","20","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-25",,,,,"58","24","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-26",,,,,"58","20","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-27",,,,,"57","25","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-28",,,,,"40","20","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-29",,,,,"40","19","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-11-30",,,,,"27","14","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-01",,,,,"30","15","17"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-02",,,,,"41","17","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-03",,,,,"49","17","19"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-04",,,,,"51","13","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-05",,,,,"50","11","13"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-06",,,,,"50","13","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-07",,,,,"55","27","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-08",,,,,"32","25","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-09",,,,,"37","5","8"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-10",,,,,"46","7","10"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-11",,,,,"42","6","8"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-12",,,,,"44","6","8"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1991-12-14",,,,,"52","13","16"
